ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
741	"ENSG00000105607.13"	"GCDH"	chr19	+	12897302	12897863	12897302	12897428	12897702	12897863	741	0,0,0	0,1,0	0,0,4	0,0,0	373	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
742	"ENSG00000105612.10"	"DNASE2"	chr19	-	12880801	12881152	12880801	12880880	12880971	12881152	742	0,1,2	0,0,0	0,0,0	2,2,0	190	99	1	1.0	NA,1.0,1.0	0.0,0.0,NA	1.0
750	"ENSG00000095059.17"	"DHPS"	chr19	-	12679456	12679719	12679456	12679543	12679622	12679719	750	0,0,0	4,3,3	0,1,0	0,0,1	178	99	1	1.0	0.0,0.0,0.0	NA,1.0,0.0	-0.5
753	"ENSG00000104774.13"	"MAN2B1"	chr19	-	12655693	12656687	12655693	12655879	12656570	12656687	753	2,5,15	0,2,0	0,0,2	2,0,0	790	99	1	1.0	1.0,0.239,1.0	0.0,NA,1.0	0.246
763	"ENSG00000213339.9"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10702115	10702254	763	0,0,1	2,0,0	0,0,2	0,0,1	196	99	1	1.0	0.0,NA,1.0	NA,NA,0.503	-0.003
766	"ENSG00000129351.18"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10681992	10682192	766	1,4,15	0,0,0	2,0,1	1,0,0	762	99	1	1.0	1.0,1.0,1.0	0.206,NA,1.0	0.397
767	"ENSG00000129351.18"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684415	10685765	767	0,1,2	1,0,3	0,0,0	4,2,0	544	99	1	1.0	0.0,1.0,0.108	0.0,0.0,NA	0.369
774	"ENSG00000129347.21"	"KRI1"	chr19	-	10564928	10565790	10564928	10565034	10565716	10565790	774	0,1,6	0,2,6	0,0,0	0,1,0	781	99	1	1.0	NA,0.06,0.112	NA,0.0,NA	0.086
780	"ENSG00000076662.11"	"ICAM3"	chr19	-	10335065	10335976	10335065	10335353	10335670	10335976	780	0,0,0	1,0,0	2,0,0	0,0,0	416	99	1	1.0	0.0,NA,NA	1.0,NA,NA	-1.0
796	"ENSG00000099783.13"	"HNRNPM"	chr19	+	8465323	8465515	8465323	8465362	8465479	8465515	796	2,1,8	0,0,2	0,2,3	1,0,0	216	99	1	1.0	1.0,1.0,0.647	0.0,1.0,1.0	0.216
797	"ENSG00000105373.19"	"NOP53"	chr19	+	47755755	47756604	47755755	47755822	47756527	47756604	797	1,0,1	2,0,2	0,0,0	2,1,3	804	99	1	1.0	0.058,NA,0.058	0.0,0.0,0.0	0.058
799	"ENSG00000071859.15"	"FAM50A"	chrX	+	154449680	154449931	154449680	154449735	154449882	154449931	799	0,2,1	2,1,0	1,0,0	0,0,0	246	99	1	1.0	0.0,0.446,1.0	1.0,NA,NA	-0.518
801	"ENSG00000076944.18"	"STXBP2"	chr19	+	7639730	7640809	7639730	7639807	7640730	7640809	801	0,0,3	0,0,0	0,0,2	2,1,0	1022	99	1	1.0	NA,NA,1.0	0.0,0.0,1.0	0.667
802	"ENSG00000076944.18"	"STXBP2"	chr19	+	7639730	7640809	7639730	7639807	7640739	7640809	802	0,0,3	0,0,0	0,0,2	1,0,0	1031	99	1	1.0	NA,NA,1.0	0.0,NA,1.0	0.5
803	"ENSG00000076944.18"	"STXBP2"	chr19	+	7642428	7642823	7642428	7642536	7642765	7642823	803	0,1,1	1,3,4	0,0,0	2,0,4	328	99	1	1.0	0.0,0.091,0.07	0.0,NA,0.0	0.054
807	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7542760	7543084	7542760	7542928	7543006	7543084	807	0,2,2	3,9,2	0,0,0	0,0,1	177	99	1	1.0	0.0,0.111,0.359	NA,NA,0.0	0.157
813	"ENSG00000205744.10"	"DENND1C"	chr19	-	6476856	6477127	6476856	6476967	6477073	6477127	813	2,0,0	0,1,0	2,0,0	0,0,0	205	99	1	1.0	1.0,0.0,NA	1.0,NA,NA	-0.5
819	"ENSG00000142002.19"	"DPP9"	chr19	-	4684662	4685771	4684662	4684809	4685625	4685771	819	0,2,4	0,0,0	0,1,0	2,1,0	915	99	1	1.0	NA,1.0,1.0	0.0,0.098,NA	0.951
820	"ENSG00000077463.15"	"SIRT6"	chr19	-	4175027	4175760	4175027	4175111	4175679	4175760	820	0,1,0	0,0,0	0,0,0	0,2,0	667	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
823	"ENSG00000077463.15"	"SIRT6"	chr19	-	4175027	4175937	4175027	4175760	4175841	4175937	823	0,1,0	0,0,0	0,0,0	2,1,0	180	99	1	1.0	NA,1.0,NA	0.0,0.0,NA	1.0
830	"ENSG00000104969.11"	"SGTA"	chr19	-	2757692	2759294	2757692	2757782	2759256	2759294	830	3,3,1	1,0,1	0,0,0	1,0,0	1573	99	1	1.0	0.159,1.0,0.059	0.0,NA,NA	0.406
832	"ENSG00000205542.11"	"TMSB4X"	chrX	+	12975109	12976361	12975109	12975168	12976245	12976361	832	1,4,11	5,9,14	4,0,4	23,24,42	1176	99	0.00106994504624	0.056486804647082355	0.017,0.036,0.062	0.014,0.0,0.008	0.031
833	"ENSG00000104897.10"	"SF3A2"	chr19	+	2246752	2247022	2246752	2246802	2246881	2247022	833	0,0,0	0,2,0	0,0,1	1,0,0	178	99	1	1.0	NA,0.0,NA	0.0,NA,1.0	-0.5
834	"ENSG00000104886.12"	"PLEKHJ1"	chr19	-	2233153	2234061	2233153	2233905	2233997	2234061	834	0,5,3	2,0,0	0,0,0	0,2,0	191	99	1	1.0	0.0,1.0,1.0	NA,0.0,NA	0.667
837	"ENSG00000065000.20"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109207	2109872	2109958	837	4,2,9	1,0,0	0,0,3	2,0,1	764	99	1	1.0	0.341,1.0,1.0	0.0,NA,0.28	0.64
838	"ENSG00000065000.20"	"AP3D1"	chr19	-	2110706	2111332	2110706	2110896	2111284	2111332	838	0,0,3	0,4,3	0,0,3	3,0,0	487	99	1	1.0	NA,0.0,0.169	0.0,NA,1.0	-0.415
840	"ENSG00000065000.20"	"AP3D1"	chr19	-	2112859	2113413	2112859	2112967	2113335	2113413	840	0,0,3	0,1,0	0,0,3	0,0,0	467	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
841	"ENSG00000099875.16"	"MKNK2"	chr19	-	2042606	2042870	2042606	2042662	2042765	2042870	841	0,2,6	0,0,5	0,0,1	3,0,1	202	99	1	1.0	NA,1.0,0.37	0.0,NA,0.329	0.521
842	"ENSG00000133275.16"	"CSNK1G2"	chr19	+	1978304	1978511	1978304	1978345	1978441	1978511	842	0,1,0	0,0,1	0,0,0	0,2,0	195	99	1	1.0	NA,1.0,0.0	NA,0.0,NA	0.5
853	"ENSG00000115268.10"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440018	1440253	853	0,0,0	3,6,11	0,2,1	12,6,14	1225	99	1	1.0	0.0,0.0,0.0	0.0,0.026,0.006	-0.011
861	"ENSG00000099622.14"	"CIRBP"	chr19	+	1271980	1273172	1271980	1272051	1272426	1273172	861	2,5,13	0,2,2	0,0,2	2,2,3	474	99	2.93514148978e-05	0.0029269883189750553	1.0,0.343,0.576	0.0,0.0,0.122	0.599
862	"ENSG00000099622.14"	"CIRBP"	chr19	+	1271980	1274440	1271980	1272051	1274306	1274440	862	7,32,66	0,0,0	8,4,9	1,0,0	2354	99	1	1.0	1.0,1.0,1.0	0.252,1.0,1.0	0.249
865	"ENSG00000099624.8"	"ATP5F1D"	chr19	+	1244314	1244825	1244314	1244440	1244736	1244825	865	2,3,3	0,0,2	0,2,0	0,0,0	395	99	1	1.0	1.0,1.0,0.273	NA,1.0,NA	-0.242
868	"ENSG00000118046.17"	"STK11"	chr19	+	1221212	1222006	1221212	1221340	1221948	1222006	868	2,0,0	0,0,4	2,0,0	2,0,0	707	99	1	1.0	1.0,NA,0.0	0.123,NA,NA	0.377
869	"ENSG00000099817.12"	"POLR2E"	chr19	-	1093903	1095375	1093903	1094078	1095258	1095375	869	0,0,4	0,2,3	0,0,0	4,0,6	1279	99	1	1.0	NA,0.0,0.094	0.0,NA,0.0	0.047
872	"ENSG00000064687.13"	"ABCA7"	chr19	+	1063759	1064253	1063759	1063863	1064160	1064253	872	0,2,0	0,4,0	0,0,1	1,0,0	396	99	1	1.0	NA,0.111,NA	0.0,NA,1.0	-0.389
873	"ENSG00000105443.17"	"CYTH2"	chr19	+	48474837	48478145	48474837	48474949	48478065	48478145	873	0,7,8	0,0,0	2,0,1	4,0,0	3215	99	1	1.0	NA,1.0,1.0	0.015,NA,1.0	0.493
874	"ENSG00000105443.17"	"CYTH2"	chr19	+	48474837	48478145	48474837	48474949	48478068	48478145	874	0,7,8	0,0,2	2,0,1	0,0,0	3218	99	1	1.0	NA,1.0,0.11	1.0,NA,1.0	-0.445
879	"ENSG00000011304.22"	"PTBP1"	chr19	+	804035	804438	804035	804208	804291	804438	879	0,0,2	0,1,0	0,0,0	3,0,0	182	99	1	1.0	NA,0.0,1.0	0.0,NA,NA	0.5
887	"ENSG00000172175.16"	"MALT1"	chr18	+	58733396	58734381	58733396	58733574	58734306	58734381	887	0,0,1	0,0,1	0,0,1	0,0,1	831	99	1	1.0	NA,NA,0.106	NA,NA,0.106	0.0
891	"ENSG00000196628.20"	"TCF4"	chr18	-	55227848	55228361	55227848	55228030	55228220	55228361	891	20,25,106	3,9,21	7,0,0	1,0,1	289	99	1	1.0	0.695,0.488,0.634	0.706,NA,0.0	0.253
892	"ENSG00000196628.20"	"TCF4"	chr18	-	55228846	55232671	55228846	55229076	55232508	55232671	892	26,38,199	0,0,3	6,0,4	0,0,0	3531	99	1	1.0	1.0,1.0,0.65	1.0,NA,1.0	-0.117
893	"ENSG00000196628.20"	"TCF4"	chr18	-	55228846	55232671	55228846	55229076	55232520	55232671	893	26,36,205	0,5,1	6,0,4	0,2,0	3543	99	0.0058477925886	0.23856335673947726	1.0,0.167,0.851	1.0,0.0,1.0	0.006
896	"ENSG00000141644.19"	"MBD1"	chr18	-	50276661	50276998	50276661	50276744	50276831	50276998	896	0,2,0	1,6,2	0,0,0	2,2,0	186	99	1	1.0	0.0,0.151,0.0	0.0,0.0,NA	0.05
913	"ENSG00000173482.17"	"PTPRM"	chr18	+	8376461	8378414	8376461	8376597	8378264	8378414	913	0,0,1	0,0,0	2,4,2	0,0,2	1766	99	1	1.0	NA,NA,1.0	1.0,1.0,0.053	0.316
919	"ENSG00000063177.13"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	919	1,1,1	0,0,7	0,0,0	2,3,2	528	99	0.00393535453894	0.1722917413999341	1.0,1.0,0.026	0.0,0.0,0.0	0.675
920	"ENSG00000141562.19"	"NARF"	chr17	+	82483715	82484950	82483715	82483779	82484812	82484950	920	0,2,14	1,0,1	2,0,4	1,0,0	1132	99	1	1.0	0.0,1.0,0.55	0.149,NA,1.0	-0.058
921	"ENSG00000176155.21"	"CCDC57"	chr17	-	82193755	82194139	82193755	82193830	82193981	82194139	921	0,0,2	0,1,1	0,0,0	1,0,0	250	99	1	1.0	NA,0.0,0.442	0.0,NA,NA	0.221
923	"ENSG00000169718.18"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058416	82058780	82058818	923	0,1,0	0,0,0	4,0,0	2,0,1	463	99	1	1.0	NA,1.0,NA	0.3,NA,0.0	0.85
924	"ENSG00000169718.18"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061556	82061721	924	0,3,1	0,0,0	0,0,0	0,1,0	302	99	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
925	"ENSG00000169718.18"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061617	82061721	925	0,3,1	1,3,5	0,1,0	0,0,0	363	99	1	1.0	0.0,0.214,0.052	NA,1.0,NA	-0.911
932	"ENSG00000187531.14"	"SIRT7"	chr17	-	81914293	81915512	81914293	81914702	81915439	81915512	932	1,0,4	0,2,2	0,0,3	0,0,0	836	99	1	1.0	1.0,0.0,0.191	NA,NA,1.0	-0.603
934	"ENSG00000185813.11"	"PCYT2"	chr17	-	81905669	81906177	81905669	81905735	81906099	81906177	934	0,0,0	0,0,1	2,0,0	0,0,1	463	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
936	"ENSG00000185813.11"	"PCYT2"	chr17	-	81907553	81907857	81907553	81907598	81907772	81907857	936	0,0,0	0,2,0	2,0,0	0,0,0	273	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
938	"ENSG00000126756.12"	"UXT"	chrX	-	47658829	47659180	47658829	47658936	47659114	47659180	938	0,0,0	0,0,1	0,2,0	0,0,0	277	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
940	"ENSG00000185624.16"	"P4HB"	chr17	-	81843168	81845742	81843168	81844092	81845143	81845742	940	0,3,1	16,7,1	2,0,3	7,6,12	1150	99	1	1.0	0.0,0.036,0.079	0.024,0.0,0.021	0.023
942	"ENSG00000185624.16"	"P4HB"	chr17	-	81845143	81845742	81845143	81845230	81845560	81845742	942	0,0,1	2,0,1	0,0,0	4,2,2	429	99	1	1.0	0.0,NA,0.188	0.0,0.0,0.0	0.094
946	"ENSG00000185624.16"	"P4HB"	chr17	-	81845143	81845991	81845143	81845742	81845870	81845991	946	0,0,3	0,0,2	0,2,0	1,2,8	227	99	1	1.0	NA,NA,0.395	0.0,0.304,0.0	0.294
947	"ENSG00000185624.16"	"P4HB"	chr17	-	81846428	81847068	81846428	81846629	81846946	81847068	947	0,4,4	7,3,12	0,0,0	2,4,5	416	99	0.00967158587028	0.3616770132740125	0.0,0.241,0.073	0.0,0.0,0.0	0.105
948	"ENSG00000185624.16"	"P4HB"	chr17	-	81859180	81860520	81859180	81859387	81860326	81860520	948	1,1,12	0,1,3	0,0,0	4,3,3	1038	99	0.0701786263779	1.0	1.0,0.087,0.276	0.0,0.0,0.0	0.454
955	"ENSG00000214087.9"	"ARL16"	chr17	-	81682033	81683126	81682033	81682149	81683012	81683126	955	0,1,6	0,0,1	0,0,0	0,0,2	962	99	1	1.0	NA,1.0,0.382	NA,NA,0.0	0.691
960	"ENSG00000184009.13"	"ACTG1"	chr17	-	81510926	81511626	81510926	81511108	81511187	81511626	960	0,0,4	5,6,10	0,0,0	8,3,10	178	99	0.383214351902	1.0	0.0,0.0,0.182	0.0,0.0,0.0	0.061
962	"ENSG00000184009.13"	"ACTG1"	chr17	-	81511187	81512142	81511187	81511626	81511902	81512142	962	1,5,12	7,9,7	0,0,1	13,5,18	375	99	1.62125049796e-06	0.00022385728029524616	0.036,0.128,0.312	0.0,0.0,0.014	0.154
978	"ENSG00000161547.17"	"SRSF2"	chr17	-	76734114	76736464	76734114	76735158	76736153	76736464	978	0,5,46	2,1,4	0,0,1	0,2,4	1094	99	1	1.0	0.0,0.312,0.51	NA,0.0,0.022	0.263
979	"ENSG00000129667.13"	"RHBDF2"	chr17	-	76472685	76473105	76472685	76472839	76473004	76473105	979	3,1,1	0,0,3	0,0,1	0,0,0	264	99	1	1.0	1.0,1.0,0.111	NA,NA,1.0	-0.296
980	"ENSG00000129667.13"	"RHBDF2"	chr17	-	76478805	76479277	76478805	76479009	76479081	76479277	980	3,5,1	0,5,7	0,0,0	5,0,0	171	99	1	1.0	1.0,0.367,0.076	0.0,NA,NA	0.481
992	"ENSG00000266714.11"	"MYO15B"	chr17	+	75620466	75621176	75620466	75620636	75621030	75621176	992	0,4,5	1,1,4	0,0,2	0,0,0	493	99	1	1.0	0.0,0.445,0.201	NA,NA,1.0	-0.785
1002	"ENSG00000125450.11"	"NUP85"	chr17	+	75234636	75235201	75234636	75234788	75235099	75235201	1002	0,0,4	1,1,1	0,0,0	1,0,0	410	99	1	1.0	0.0,0.0,0.491	0.0,NA,NA	0.164
1004	"ENSG00000125458.7"	"NT5C"	chr17	-	75130964	75131281	75130964	75131105	75131180	75131281	1004	1,0,1	0,2,0	0,2,0	0,1,0	174	99	1	1.0	1.0,0.0,1.0	NA,0.532,NA	0.135
1014	"ENSG00000197170.10"	"PSMD12"	chr17	-	67357302	67357578	67357302	67357431	67357518	67357578	1014	0,0,1	0,0,1	0,0,0	1,0,0	186	99	1	1.0	NA,NA,0.347	0.0,NA,NA	0.347
1015	"ENSG00000258890.8"	"CEP95"	chr17	+	64534584	64536748	64534584	64534737	64536601	64536748	1015	0,0,9	0,1,1	0,0,0	0,0,1	1963	99	1	1.0	NA,0.0,0.312	NA,NA,0.0	0.156
1019	"ENSG00000136490.9"	"LIMD2"	chr17	-	63698798	63699069	63698798	63698938	63699027	63699069	1019	1,2,1	0,3,2	0,0,0	0,0,3	188	99	1	1.0	1.0,0.26,0.208	NA,NA,0.0	0.489
1020	"ENSG00000266173.7"	"STRADA"	chr17	-	63710490	63710836	63710490	63710614	63710727	63710836	1020	0,1,2	1,0,0	0,0,0	0,0,1	212	99	1	1.0	0.0,1.0,1.0	NA,NA,0.0	0.667
1025	"ENSG00000146872.19"	"TLK2"	chr17	+	62578476	62580192	62578476	62578574	62580110	62580192	1025	0,0,3	0,1,0	0,0,0	0,0,5	1635	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
1036	"ENSG00000006282.22"	"SPATA20"	chr17	+	50548809	50549186	50548809	50548964	50549042	50549186	1036	0,0,0	0,0,2	2,0,0	0,0,0	177	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
1048	"ENSG00000167085.14"	"PHB1"	chr17	-	49406758	49409158	49406758	49406854	49409041	49409158	1048	0,1,7	0,0,6	0,4,0	0,2,0	2286	99	1	1.0	NA,1.0,0.048	NA,0.08,NA	0.444
1060	"ENSG00000099840.14"	"IZUMO4"	chr19	+	2097928	2098127	2097928	2097955	2098051	2098127	1060	0,0,1	1,2,1	0,0,0	0,2,0	195	99	1	1.0	0.0,0.0,0.337	NA,0.0,NA	0.112
1081	"ENSG00000013306.16"	"SLC25A39"	chr17	-	44320195	44320436	44320195	44320276	44320354	44320436	1081	0,0,0	2,6,3	0,0,1	4,1,3	177	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.157	-0.052
1082	"ENSG00000013306.16"	"SLC25A39"	chr17	-	44321057	44321558	44321057	44321231	44321433	44321558	1082	0,1,6	0,0,1	0,0,0	1,2,4	301	99	1	1.0	NA,1.0,0.664	0.0,0.0,0.0	0.832
1083	"ENSG00000108309.14"	"RUNDC3A"	chr17	+	44313417	44314824	44313417	44313503	44314734	44314824	1083	0,0,0	0,2,0	0,0,2	0,0,0	1330	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
1091	"ENSG00000067596.12"	"DHX8"	chr17	+	43517166	43520267	43517166	43517322	43520129	43520267	1091	0,1,1	0,0,0	0,0,0	1,0,1	2906	99	1	1.0	NA,1.0,1.0	0.0,NA,0.0	1.0
1106	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613848	42614657	42613848	42614412	42614495	42614657	1106	0,2,1	0,1,0	0,0,0	0,2,0	182	99	1	1.0	NA,0.521,1.0	NA,0.0,NA	0.76
1113	"ENSG00000173757.11"	"STAT5B"	chr17	-	42217376	42218878	42217376	42218330	42218722	42218878	1113	0,0,1	1,0,4	2,0,2	0,0,0	491	99	1	1.0	0.0,NA,0.048	1.0,NA,1.0	-0.976
1116	"ENSG00000168259.17"	"DNAJC7"	chr17	-	41987818	41988896	41987818	41987910	41988731	41988896	1116	1,1,7	0,0,0	0,0,0	3,0,2	920	99	1	1.0	1.0,1.0,1.0	0.0,NA,0.0	1.0
1117	"ENSG00000173812.11"	"EIF1"	chr17	+	41689777	41690189	41689777	41689941	41690087	41690189	1117	0,1,3	2,1,9	0,0,0	7,3,8	245	99	0.355186721396	1.0	0.0,0.288,0.119	0.0,0.0,0.0	0.136
1123	"ENSG00000131748.16"	"STARD3"	chr17	+	39657972	39658522	39657972	39658026	39658404	39658522	1123	0,0,0	0,0,2	2,0,0	0,0,0	477	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
1125	"ENSG00000131748.16"	"STARD3"	chr17	+	39662250	39663484	39662250	39662344	39662803	39663484	1125	0,1,0	0,3,0	0,0,2	1,2,1	558	99	1	1.0	NA,0.056,NA	0.0,0.0,0.262	-0.031
1127	"ENSG00000108298.12"	"RPL19"	chr17	+	39202316	39203109	39202316	39202439	39202988	39203109	1127	0,0,7	5,9,28	0,0,2	9,7,14	648	99	0.620868389233	1.0	0.0,0.0,0.037	0.0,0.0,0.021	0.005
1131	"ENSG00000132002.9"	"DNAJB1"	chr19	-	14514781	14517046	14514781	14516170	14516465	14517046	1131	0,1,3	0,2,1	0,0,0	0,0,2	394	99	1	1.0	NA,0.112,0.43	NA,NA,0.0	0.271
1151	"ENSG00000290928.1"	"ENSG00000290928"	chr17	+	30768833	30769064	30768833	30768867	30769000	30769064	1151	4,4,7	0,2,4	0,0,0	0,0,1	232	99	1	1.0	1.0,0.46,0.428	NA,NA,0.0	0.629
1152	"ENSG00000130175.10"	"PRKCSH"	chr19	+	11436040	11436505	11436040	11436196	11436388	11436505	1152	0,1,0	3,0,6	0,0,0	1,0,0	291	99	1	1.0	0.0,1.0,0.0	0.0,NA,NA	0.333
1153	"ENSG00000130175.10"	"PRKCSH"	chr19	+	11448913	11449175	11448913	11448988	11449075	11449175	1153	0,0,1	0,1,0	0,0,1	1,0,3	186	99	1	1.0	NA,0.0,1.0	0.0,NA,0.151	0.424
1158	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28927063	28923908	28924302	28926990	28927063	1158	0,1,15	0,1,6	0,0,4	2,0,2	2787	99	1	1.0	NA,0.034,0.082	0.0,NA,0.066	0.025
1159	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639574	28640025	28639574	28639642	28639900	28640025	1159	4,2,9	3,4,20	0,0,0	0,1,0	357	99	1	1.0	0.27,0.122,0.111	NA,0.0,NA	0.168
1170	"ENSG00000087111.22"	"PIGS"	chr17	-	28563430	28563907	28563430	28563522	28563817	28563907	1170	0,0,1	0,0,1	0,0,0	2,0,0	394	99	1	1.0	NA,NA,0.201	0.0,NA,NA	0.201
1171	"ENSG00000087111.22"	"PIGS"	chr17	-	28570851	28571188	28570851	28570963	28571048	28571188	1171	0,1,1	0,1,3	0,0,0	0,0,1	184	99	1	1.0	NA,0.35,0.152	NA,NA,0.0	0.251
1172	"ENSG00000109103.12"	"UNC119"	chr17	-	28546707	28547849	28546707	28547409	28547676	28547849	1172	0,1,1	0,1,1	1,0,2	2,0,0	366	99	1	1.0	NA,0.213,0.213	0.119,NA,1.0	-0.347
1175	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611392	28611481	28611566	28611656	1175	1,0,1	0,1,0	0,0,2	0,0,0	184	99	1	1.0	1.0,0.0,1.0	NA,NA,1.0	-0.333
1191	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	486375	487575	486375	486462	487426	487575	1191	1,0,1	0,0,5	0,0,0	1,0,5	1063	99	1	1.0	1.0,NA,0.018	0.0,NA,0.0	0.509
1192	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	487426	488778	487426	487575	488677	488778	1192	2,0,7	0,2,1	0,0,0	3,0,0	1201	99	1	1.0	1.0,0.0,0.366	0.0,NA,NA	0.455
1193	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499254	499934	499254	499305	499832	499934	1193	1,0,2	0,2,2	0,0,0	3,0,0	626	99	1	1.0	1.0,0.0,0.137	0.0,NA,NA	0.379
1200	"ENSG00000177731.16"	"FLII"	chr17	-	18245554	18246062	18245554	18245660	18245743	18246062	1200	0,0,0	0,0,3	0,0,2	0,0,1	182	99	1	1.0	NA,NA,0.0	NA,NA,0.521	-0.521
1202	"ENSG00000177731.16"	"FLII"	chr17	-	18245743	18246062	18245743	18245850	18245933	18246062	1202	0,0,0	0,2,0	0,0,2	0,1,0	182	99	1	1.0	NA,0.0,NA	NA,0.0,1.0	-0.5
1203	"ENSG00000177731.16"	"FLII"	chr17	-	18253543	18254182	18253543	18253719	18254078	18254182	1203	0,1,4	1,0,3	0,0,0	1,0,0	458	99	1	1.0	0.0,1.0,0.224	0.0,NA,NA	0.408
1215	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439036	16439414	16439036	16439060	16439326	16439414	1215	3,0,0	1,0,2	0,0,2	1,0,0	365	99	1	1.0	0.449,NA,0.0	0.0,NA,1.0	-0.275
1216	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439326	16439703	16439326	16439414	16439527	16439703	1216	0,2,5	0,3,2	0,0,0	2,1,1	212	99	1	1.0	NA,0.237,0.539	0.0,0.0,0.0	0.388
1218	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439326	16439703	16439326	16439414	16439580	16439703	1218	0,2,5	0,1,0	0,0,0	1,0,2	265	99	1	1.0	NA,0.428,1.0	0.0,NA,0.0	0.714
1219	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439326	16439703	16439326	16439414	16439659	16439703	1219	0,5,6	0,0,2	4,0,1	0,0,0	344	99	1	1.0	NA,1.0,0.463	1.0,NA,1.0	-0.268
1223	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439326	16440253	16439326	16439414	16440184	16440253	1223	0,5,9	6,0,9	0,2,0	4,0,12	869	99	0.311453417389	1.0	0.0,1.0,0.102	0.0,1.0,0.0	0.034
1224	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439326	16440253	16439326	16439703	16440184	16440253	1224	0,3,4	0,6,1	0,2,0	4,2,1	580	99	1	1.0	NA,0.079,0.406	0.0,0.146,0.0	0.194
1227	"ENSG00000175061.20"	"SNHG29"	chr17	+	16441073	16441502	16441073	16441130	16441367	16441502	1227	0,1,4	2,2,4	0,0,0	3,2,3	336	99	0.0647318091313	1.0	0.0,0.128,0.228	0.0,0.0,0.0	0.119
1230	"ENSG00000011295.16"	"TTC19"	chr17	+	16026539	16028786	16026539	16026702	16027373	16028786	1230	0,1,12	0,1,1	0,0,0	2,0,0	770	99	1	1.0	NA,0.114,0.607	0.0,NA,NA	0.36
1251	"ENSG00000178971.17"	"CTC1"	chr17	-	8228502	8229446	8228502	8228629	8228726	8229446	1251	0,0,0	0,0,3	0,0,1	0,0,0	196	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
1258	"ENSG00000178971.17"	"CTC1"	chr17	-	8229890	8230348	8229890	8229968	8230293	8230348	1258	1,0,5	0,1,0	0,0,2	0,0,0	424	99	1	1.0	1.0,0.0,1.0	NA,NA,1.0	-0.333
1274	"ENSG00000187838.17"	"PLSCR3"	chr17	-	7393143	7393509	7393143	7393364	7393466	7393509	1274	0,0,1	1,0,0	4,0,0	0,0,0	201	99	1	1.0	0.0,NA,1.0	1.0,NA,NA	-0.5
1278	"ENSG00000215041.10"	"NEURL4"	chr17	-	7318064	7318356	7318064	7318172	7318268	7318356	1278	0,1,0	0,0,0	0,0,0	4,0,0	195	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1280	"ENSG00000215041.10"	"NEURL4"	chr17	-	7321559	7322010	7321559	7321787	7321864	7322010	1280	0,1,0	0,0,0	1,0,1	0,0,1	176	99	1	1.0	NA,1.0,NA	1.0,NA,0.36	0.32
1286	"ENSG00000132522.16"	"GPS2"	chr17	-	7314487	7315119	7314487	7314597	7314958	7315119	1286	2,1,4	1,0,2	0,0,0	2,0,0	460	99	1	1.0	0.301,1.0,0.301	0.0,NA,NA	0.534
