ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2048	"ENSG00000130706.13"	"ADRM1"	chr20	+	62304460	62304577	62303567	62303781	62306196	62306320	2048	2,2,1	0,0,2	1,0,2	0,0,0	216	99	1	1.0	1.0,1.0,0.186	1.0,NA,1.0	-0.271
2068	"ENSG00000101160.15"	"CTSZ"	chr20	-	58997854	58997954	58997602	58997753	59001464	59001644	2068	1,0,0	1,1,10	2,0,0	0,0,4	199	99	1	1.0	0.332,0.0,0.0	1.0,NA,0.0	-0.389
2070	"ENSG00000101160.15"	"CTSZ"	chr20	-	58999234	58999580	58997602	58997753	59001464	59001644	2070	3,1,1	1,1,10	0,0,4	0,0,4	445	99	1	1.0	0.4,0.182,0.022	NA,NA,0.182	0.019
2071	"ENSG00000101160.15"	"CTSZ"	chr20	-	58999234	58999580	58997854	58997954	59001464	59001644	2071	3,2,1	0,0,0	0,0,4	2,0,0	445	99	1	1.0	1.0,1.0,1.0	0.0,NA,1.0	0.5
2085	"ENSG00000124256.15"	"ZBP1"	chr20	-	57610532	57610695	57610148	57610367	57611726	57611930	2085	0,0,0	1,0,0	0,0,1	0,1,0	262	99	1	1.0	0.0,NA,NA	NA,0.0,1.0	-0.5
2095	"ENSG00000022277.13"	"RTF2"	chr20	+	56516934	56516989	56513314	56513428	56517105	56517201	2095	0,1,4	0,0,1	2,1,0	0,0,0	154	99	1	1.0	NA,1.0,0.72	1.0,1.0,NA	-0.14
2135	"ENSG00000124214.21"	"STAU1"	chr20	-	49165996	49166285	49153932	49154071	49174194	49174269	2135	0,1,2	2,1,0	0,0,0	2,0,0	388	99	1	1.0	0.0,0.203,1.0	0.0,NA,NA	0.401
2140	"ENSG00000124126.14"	"PREX1"	chr20	-	48734545	48734650	48726289	48726391	48745024	48745147	2140	0,2,3	0,2,0	2,0,0	0,0,0	204	99	1	1.0	NA,0.327,1.0	1.0,NA,NA	-0.337
2145	"ENSG00000101040.20"	"ZMYND8"	chr20	-	47262287	47262428	47249286	47249439	47276313	47276795	2145	0,2,16	0,0,0	0,0,0	4,0,0	240	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
2147	"ENSG00000101040.20"	"ZMYND8"	chr20	-	47347855	47347926	47310055	47310204	47356656	47356670	2147	0,0,16	0,0,2	0,0,2	0,0,0	170	99	1	1.0	NA,NA,0.823	NA,NA,1.0	-0.177
2153	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46355801	46355874	46355072	46355241	46356573	46356637	2153	3,2,4	0,2,0	0,0,2	0,0,4	172	99	1	1.0	1.0,0.365,1.0	NA,NA,0.223	0.565
2165	"ENSG00000198026.8"	"ZNF335"	chr20	-	45969450	45969691	45968284	45968362	45971209	45971460	2165	0,5,6	0,3,0	1,0,1	0,0,0	340	99	1	1.0	NA,0.327,1.0	1.0,NA,1.0	-0.337
2177	"ENSG00000254806.5"	"SYS1-DBNDD2"	chr20	+	45363528	45363693	45363199	45363315	45365618	45365686	2177	0,2,1	0,0,0	0,0,0	1,0,0	264	99	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
2179	"ENSG00000204070.10"	"SYS1"	chr20	+	45363543	45363693	45363168	45363315	45365618	45365686	2179	0,2,0	0,0,0	0,0,0	1,0,0	249	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2180	"ENSG00000101109.13"	"STK4"	chr20	+	44975323	44975410	44972077	44972158	44978442	44978571	2180	0,1,0	0,2,2	0,0,0	1,0,1	186	99	1	1.0	NA,0.21,0.0	0.0,NA,0.0	0.105
2184	"ENSG00000101109.13"	"STK4"	chr20	+	45053085	45053180	45024972	45025130	45075017	45075608	2184	0,0,0	0,1,0	1,0,0	3,0,3	194	99	1	1.0	NA,0.0,NA	0.145,NA,0.0	-0.072
2198	"ENSG00000166913.13"	"YWHAB"	chr20	+	44887544	44887742	44885739	44885886	44901530	44901833	2198	0,0,0	1,0,0	0,0,2	0,0,0	297	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
2199	"ENSG00000166913.13"	"YWHAB"	chr20	+	44887647	44887742	44885710	44885886	44901530	44901756	2199	0,0,0	1,0,0	0,0,2	0,0,0	194	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
2225	"ENSG00000124193.16"	"SRSF6"	chr20	+	43459152	43459420	43458360	43458509	43459770	43459895	2225	0,0,3	1,1,5	4,0,2	1,0,1	367	99	1	1.0	0.0,0.0,0.139	0.519,NA,0.35	-0.388
2226	"ENSG00000124193.16"	"SRSF6"	chr20	+	43460702	43460852	43460514	43460598	43463343	43463605	2226	3,23,40	0,0,1	12,0,12	0,0,0	249	99	1	1.0	1.0,1.0,0.941	1.0,NA,1.0	-0.02
2296	"ENSG00000197122.13"	"SRC"	chr20	+	37347117	37347236	37346108	37346255	37365203	37365277	2296	0,0,3	2,10,8	2,0,0	3,2,12	218	99	0.788098905002	1.0	0.0,0.0,0.146	0.232,0.0,0.0	-0.029
2303	"ENSG00000149639.15"	"SOGA1"	chr20	-	36812703	36812844	36809981	36810107	36815125	36816281	2303	1,2,1	0,0,0	0,0,0	0,1,0	240	99	1	1.0	1.0,1.0,1.0	NA,0.0,NA	1.0
2304	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36607889	36608000	36607714	36607818	36609600	36609730	2304	0,0,0	0,0,4	2,0,0	0,0,1	210	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
2307	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36609600	36609730	36607804	36608000	36612009	36612557	2307	0,0,2	0,0,0	0,0,0	1,0,0	229	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2311	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499241	36499321	36496704	36497066	36499587	36499676	2311	0,0,2	0,0,1	0,0,1	0,0,0	179	99	1	1.0	NA,NA,0.525	NA,NA,1.0	-0.475
2323	"ENSG00000131051.24"	"RBM39"	chr20	-	35713701	35713857	35713018	35713096	35714184	35714389	2323	4,0,1	2,3,6	1,1,2	7,0,4	255	99	0.526046322724	1.0	0.437,0.0,0.061	0.053,1.0,0.163	-0.239
2326	"ENSG00000131051.24"	"RBM39"	chr20	-	35729461	35729527	35729311	35729365	35731940	35732135	2326	0,4,20	0,1,0	2,2,7	2,0,3	165	99	1	1.0	NA,0.706,1.0	0.375,1.0,0.583	0.2
2327	"ENSG00000131051.24"	"RBM39"	chr20	-	35729461	35729551	35729311	35729365	35731940	35732135	2327	0,0,4	0,1,0	1,2,4	2,0,3	189	99	1	1.0	NA,0.0,1.0	0.208,1.0,0.411	-0.04
2329	"ENSG00000131051.24"	"RBM39"	chr20	-	35734185	35734257	35731915	35732135	35738967	35739017	2329	0,1,0	3,4,13	0,0,0	7,3,5	171	99	1	1.0	0.0,0.126,0.0	0.0,0.0,0.0	0.042
2330	"ENSG00000131051.24"	"RBM39"	chr20	-	35734185	35735081	35731940	35732135	35738967	35739017	2330	0,1,11	3,4,13	0,0,0	7,3,5	995	99	0.00466431134283	0.8307656758396099	0.0,0.024,0.078	0.0,0.0,0.0	0.034
2333	"ENSG00000131051.24"	"RBM39"	chr20	-	35739392	35739547	35738967	35739017	35740823	35740887	2333	0,0,1	0,1,3	0,0,0	0,1,0	254	99	1	1.0	NA,0.0,0.115	NA,0.0,NA	0.058
2334	"ENSG00000131051.24"	"RBM39"	chr20	-	35740524	35740597	35738967	35739017	35740823	35740887	2334	1,5,11	0,1,3	1,0,1	0,1,0	172	99	0.131706516648	1.0	1.0,0.742,0.679	1.0,0.0,1.0	0.14
2342	"ENSG00000214078.13"	"CPNE1"	chr20	-	35658929	35659014	35632794	35632923	35664759	35664900	2342	6,0,0	0,0,0	0,2,0	0,0,2	184	99	1	1.0	1.0,NA,NA	NA,1.0,0.0	0.5
2356	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35554371	35554386	35548807	35548865	35555043	35555075	2356	0,0,0	2,1,6	0,0,2	0,0,0	114	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
2383	"ENSG00000125971.18"	"DYNLRB1"	chr20	+	34529851	34530234	34526267	34526343	34534627	34534795	2383	2,0,0	2,2,11	0,0,0	3,0,4	482	99	1	1.0	0.17,0.0,0.0	0.0,NA,0.0	0.057
2386	"ENSG00000132819.17"	"RBM38"	chr20	+	57393278	57393333	57392653	57392777	57407542	57407776	2386	0,0,1	0,0,1	0,0,0	3,0,0	154	99	1	1.0	NA,NA,0.391	0.0,NA,NA	0.391
2388	"ENSG00000078699.22"	"CBFA2T2"	chr20	+	33573973	33574261	33490116	33490301	33606955	33607099	2388	0,0,0	4,0,0	0,0,1	0,0,0	387	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
2412	"ENSG00000171456.22"	"ASXL1"	chr20	+	32371777	32371874	32369014	32369123	32428127	32428248	2412	0,0,2	0,0,0	0,0,0	0,0,1	196	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2414	"ENSG00000101337.16"	"TM9SF4"	chr20	+	32136073	32136173	32133012	32133126	32141540	32141606	2414	0,0,3	0,0,1	2,0,0	0,0,0	199	99	1	1.0	NA,NA,0.599	1.0,NA,NA	-0.401
2443	"ENSG00000101294.19"	"HM13"	chr20	+	31567639	31567806	31566153	31566295	31569119	31569567	2443	0,2,0	0,0,0	0,0,0	1,2,0	266	99	1	1.0	NA,1.0,NA	0.0,0.0,NA	1.0
2447	"ENSG00000291100.1"	"ENSG00000291100"	chr20	-	28583869	28583946	28580632	28583110	28586298	28586403	2447	0,2,1	0,0,3	0,0,0	0,0,1	176	99	1	1.0	NA,1.0,0.158	NA,NA,0.0	0.579
2451	"ENSG00000291100.1"	"ENSG00000291100"	chr20	-	28601602	28601756	28600391	28600461	28602608	28602769	2451	0,3,1	0,1,8	0,0,0	0,0,3	253	99	1	1.0	NA,0.54,0.047	NA,NA,0.0	0.294
2453	"ENSG00000291100.1"	"ENSG00000291100"	chr20	-	28601656	28601756	28600391	28600461	28602608	28602732	2453	0,5,4	0,1,8	1,1,0	0,0,3	199	99	1	1.0	NA,0.713,0.199	1.0,1.0,0.0	-0.211
2495	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25206521	25206590	25195700	25195867	25207075	25207397	2495	1,0,0	0,0,0	0,0,0	0,0,2	168	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
2539	"ENSG00000188559.16"	"RALGAPA2"	chr20	-	20546703	20546832	20536655	20536784	20571457	20571613	2539	0,0,1	0,0,3	0,0,1	0,0,0	228	99	1	1.0	NA,NA,0.126	NA,NA,1.0	-0.874
2541	"ENSG00000173418.12"	"NAA20"	chr20	+	20018361	20018517	20017309	20017449	20022455	20022480	2541	0,0,0	0,0,2	0,2,0	0,0,2	255	99	1	1.0	NA,NA,0.0	NA,1.0,0.0	-0.5
2543	"ENSG00000173418.12"	"NAA20"	chr20	+	20032507	20032653	20026783	20026919	20033101	20033629	2543	0,2,6	0,0,0	0,0,2	2,0,0	245	99	1	1.0	NA,1.0,1.0	0.0,NA,1.0	0.5
2563	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38125638	38125691	38123094	38123258	38126370	38126449	2563	0,0,0	0,3,1	0,0,1	0,0,0	152	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2569	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38144895	38144978	38143236	38143288	38145437	38145653	2569	0,5,2	0,7,0	0,0,0	0,0,1	182	99	1	1.0	NA,0.28,1.0	NA,NA,0.0	0.64
2571	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38147349	38147475	38145437	38145653	38169217	38169467	2571	0,0,0	0,2,4	0,0,4	0,0,2	225	99	1	1.0	NA,0.0,0.0	NA,NA,0.468	-0.468
2602	"ENSG00000089123.16"	"TASP1"	chr20	-	13559007	13559114	13534021	13534141	13569506	13569586	2602	0,1,7	2,0,0	2,1,0	0,0,0	206	99	1	1.0	0.0,1.0,1.0	1.0,1.0,NA	-0.333
2605	"ENSG00000089123.16"	"TASP1"	chr20	-	13600542	13600617	13587249	13587370	13623445	13623514	2605	1,0,1	0,0,0	0,0,0	3,0,0	174	99	1	1.0	1.0,NA,1.0	0.0,NA,NA	1.0
2606	"ENSG00000089123.16"	"TASP1"	chr20	-	13616856	13617123	13587249	13587370	13623445	13623514	2606	0,5,0	0,0,0	0,0,0	3,0,0	366	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2616	"ENSG00000078747.17"	"ITCH"	chr20	+	34392736	34392914	34369393	34369470	34393790	34393881	2616	0,0,0	1,2,5	0,0,2	0,0,0	277	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
2619	"ENSG00000078747.17"	"ITCH"	chr20	+	34397207	34397321	34393790	34393881	34408650	34408792	2619	0,2,1	2,5,17	0,0,0	4,0,2	213	99	1	1.0	0.0,0.157,0.027	0.0,NA,0.0	0.061
2621	"ENSG00000078747.17"	"ITCH"	chr20	+	34417116	34417239	34413741	34413879	34424479	34424525	2621	0,0,0	0,9,11	0,4,0	0,2,4	222	99	1	1.0	NA,0.0,0.0	NA,0.471,0.0	-0.235
2672	"ENSG00000125779.24"	"PANK2"	chr20	+	3901551	3901617	3889669	3889728	3907925	3908278	2672	0,0,0	0,2,0	0,4,0	1,0,0	165	99	1	1.0	NA,0.0,NA	0.0,1.0,NA	-0.5
2689	"ENSG00000125877.13"	"ITPA"	chr20	+	3213257	3213383	3209500	3209617	3213984	3214058	2689	2,0,0	0,0,1	1,0,0	0,0,0	225	99	1	1.0	1.0,NA,0.0	1.0,NA,NA	-0.5
2701	"ENSG00000132670.21"	"PTPRA"	chr20	+	3022053	3022220	3021308	3021428	3022688	3022824	2701	1,0,2	0,0,1	0,0,1	0,0,0	266	99	1	1.0	1.0,NA,0.427	NA,NA,1.0	-0.286
2706	"ENSG00000101361.17"	"NOP56"	chr20	+	2654175	2654308	2653278	2653393	2654413	2654575	2706	0,0,2	0,0,3	0,0,0	6,1,1	232	99	1	1.0	NA,NA,0.221	0.0,0.0,0.0	0.221
2737	"ENSG00000125826.22"	"RBCK1"	chr20	+	420870	421006	419557	419731	422126	422238	2737	0,0,0	0,0,1	1,0,2	0,0,0	235	99	1	1.0	NA,NA,0.0	1.0,NA,1.0	-1.0
2738	"ENSG00000125826.22"	"RBCK1"	chr20	+	420870	421031	419557	419731	422126	422238	2738	0,2,0	0,0,1	3,0,2	0,0,0	260	99	1	1.0	NA,1.0,0.0	1.0,NA,1.0	-0.5
2739	"ENSG00000125826.22"	"RBCK1"	chr20	+	427926	428058	427312	427492	428490	428589	2739	0,0,0	2,2,2	2,0,0	7,3,2	231	99	1	1.0	0.0,0.0,0.0	0.109,0.0,0.0	-0.036
2779	"ENSG00000204514.11"	"ZNF814"	chr19	-	57876915	57877042	57869380	57875226	57888766	57888780	2779	0,0,0	0,0,1	1,0,0	0,0,0	226	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2889	"ENSG00000167615.18"	"LENG8"	chr19	+	54453545	54453656	54452650	54452752	54454429	54454682	2889	2,27,57	0,1,5	4,2,9	1,0,4	210	99	0.200138928416	1.0	1.0,0.927,0.843	0.653,1.0,0.515	0.201
2892	"ENSG00000170889.14"	"RPS9"	chr19	+	54206552	54206724	54206275	54206462	54207397	54207522	2892	0,0,1	6,4,17	0,1,0	6,1,1	271	99	1	1.0	0.0,0.0,0.021	0.0,0.268,0.0	-0.082
2926	"ENSG00000213793.6"	"ZNF888"	chr19	-	52918818	52918937	52917858	52917931	52923368	52923428	2926	0,0,1	0,0,1	2,0,0	0,0,0	218	99	1	1.0	NA,NA,0.312	1.0,NA,NA	-0.688
3001	"ENSG00000293495.1"	"C19orf48P"	chr19	-	50801182	50801349	50799293	50799357	50802216	50802257	3001	0,2,0	0,3,0	0,0,2	2,0,1	266	99	1	1.0	NA,0.199,NA	0.0,NA,0.427	-0.014
3004	"ENSG00000269404.7"	"SPIB"	chr19	+	50422822	50423037	50422472	50422545	50423604	50423751	3004	0,2,13	0,0,1	2,0,2	0,0,0	314	99	1	1.0	NA,1.0,0.804	1.0,NA,1.0	-0.098
3018	"ENSG00000204673.11"	"AKT1S1"	chr19	-	49872916	49873302	49871811	49871889	49877024	49877279	3018	1,5,1	0,2,0	5,8,18	0,0,0	485	99	0.565956431141	1.0	1.0,0.338,1.0	1.0,1.0,1.0	-0.221
3019	"ENSG00000039650.12"	"PNKP"	chr19	-	49861771	49861881	49861607	49861695	49862043	49862105	3019	6,5,4	0,0,0	4,1,1	2,0,0	209	99	0.760255017019	1.0	1.0,1.0,1.0	0.486,1.0,1.0	0.171
3023	"ENSG00000039650.12"	"PNKP"	chr19	-	49864178	49864236	49863963	49864071	49865126	49865426	3023	0,0,1	2,0,0	0,0,1	0,0,0	157	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
3024	"ENSG00000039650.12"	"PNKP"	chr19	-	49864178	49864403	49863963	49864071	49865126	49865426	3024	0,1,4	2,0,0	1,0,2	0,0,0	324	99	1	1.0	0.0,1.0,1.0	1.0,NA,1.0	-0.333
3030	"ENSG00000126457.22"	"PRMT1"	chr19	+	49679871	49679925	49677270	49677316	49680486	49680588	3030	0,0,0	2,5,4	0,0,1	2,0,4	153	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.139	-0.07
3039	"ENSG00000142546.14"	"NOSIP"	chr19	-	49558061	49558199	49557080	49557249	49558896	49558978	3039	0,0,2	0,0,1	0,0,0	0,0,1	237	99	1	1.0	NA,NA,0.455	NA,NA,0.0	0.455
3078	"ENSG00000104812.15"	"GYS1"	chr19	-	48974212	48974339	48970749	48971023	48974619	48974733	3078	3,5,6	0,0,0	4,0,4	1,0,0	226	99	1	1.0	1.0,1.0,1.0	0.637,NA,1.0	0.181
3080	"ENSG00000104812.15"	"GYS1"	chr19	-	48991301	48991483	48985849	48986035	48992994	48993309	3080	0,4,1	0,1,0	1,2,0	0,0,0	281	99	1	1.0	NA,0.585,1.0	1.0,1.0,NA	-0.208
3110	"ENSG00000142227.11"	"EMP3"	chr19	+	48325990	48326053	48325580	48325610	48326829	48326922	3110	0,0,0	2,1,4	0,0,2	2,3,0	162	99	0.384014377431	1.0	0.0,0.0,0.0	0.0,0.0,1.0	-0.333
3122	"ENSG00000160310.19"	"PRMT2"	chr21	+	46636438	46636547	46635673	46635763	46636895	46636990	3122	1,0,2	0,0,0	0,0,0	2,0,0	208	99	1	1.0	1.0,NA,1.0	0.0,NA,NA	1.0
3132	"ENSG00000134815.19"	"DHX34"	chr19	+	47376914	47376989	47376442	47376560	47377099	47377206	3132	0,0,1	0,0,0	0,0,1	1,0,0	174	99	1	1.0	NA,NA,1.0	0.0,NA,1.0	0.5
3134	"ENSG00000161681.17"	"SHANK1"	chr19	-	50687016	50687040	50686743	50686812	50687581	50687662	3134	0,2,1	0,0,2	0,0,0	2,0,0	123	99	1	1.0	NA,1.0,0.287	0.0,NA,NA	0.643
3142	"ENSG00000142230.13"	"SAE1"	chr19	+	47156986	47157181	47155113	47155213	47169817	47169923	3142	0,0,0	0,0,4	0,0,2	0,0,0	294	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3191	"ENSG00000125746.18"	"EML2"	chr19	-	45617629	45617697	45616764	45616853	45619059	45619090	3191	0,1,2	0,0,2	1,0,0	0,0,0	167	99	1	1.0	NA,1.0,0.372	1.0,NA,NA	-0.314
3219	"ENSG00000104856.15"	"RELB"	chr19	+	45009813	45009822	45002948	45002996	45011935	45012229	3219	0,2,0	0,0,0	0,0,0	0,0,2	108	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
3222	"ENSG00000104853.16"	"CLPTM1"	chr19	+	44974438	44974597	44973086	44973210	44977342	44977460	3222	0,4,6	0,0,0	1,0,5	2,0,0	258	99	1	1.0	NA,1.0,1.0	0.161,NA,1.0	0.419
3243	"ENSG00000198900.7"	"TOP1"	chr20	+	41061393	41061490	41029430	41029455	41076170	41076294	3243	2,11,14	0,1,0	3,0,8	0,0,0	196	99	1	1.0	1.0,0.847,1.0	1.0,NA,1.0	-0.051
3314	"ENSG00000028277.22"	"POU2F2"	chr19	-	42091866	42091940	42086109	42091591	42092068	42092270	3314	0,2,0	0,1,0	0,1,0	0,0,0	173	99	1	1.0	NA,0.534,NA	NA,1.0,NA	-0.466
3325	"ENSG00000076928.20"	"ARHGEF1"	chr19	+	41900835	41900933	41898423	41898587	41901886	41902033	3325	0,0,1	3,10,9	0,0,0	6,2,2	197	99	1	1.0	0.0,0.0,0.053	0.0,0.0,0.0	0.018
3326	"ENSG00000076928.20"	"ARHGEF1"	chr19	+	41902783	41902898	41902532	41902658	41903306	41903407	3326	1,12,25	0,0,1	5,1,8	0,0,0	214	99	1	1.0	1.0,1.0,0.92	1.0,1.0,1.0	-0.027
3329	"ENSG00000076928.20"	"ARHGEF1"	chr19	+	41906456	41906620	41905938	41906025	41906702	41906803	3329	5,5,6	0,0,0	8,2,2	0,0,1	263	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.43	0.19
3386	"ENSG00000090006.18"	"LTBP4"	chr19	+	40616888	40617020	40614191	40614446	40619346	40619382	3386	1,0,1	0,0,1	2,0,0	0,0,0	231	99	1	1.0	1.0,NA,0.3	1.0,NA,NA	-0.35
3387	"ENSG00000090006.18"	"LTBP4"	chr19	+	40616888	40617042	40614179	40614446	40619346	40619493	3387	1,0,1	0,0,1	2,0,0	0,0,0	253	99	1	1.0	1.0,NA,0.281	1.0,NA,NA	-0.359
3424	"ENSG00000196235.14"	"SUPT5H"	chr19	+	39453355	39453521	39445643	39445965	39457674	39457740	3424	3,7,4	0,0,0	3,3,3	1,0,0	265	99	1	1.0	1.0,1.0,1.0	0.528,1.0,1.0	0.157
3468	"ENSG00000178982.10"	"EIF3K"	chr19	+	38620336	38620435	38619185	38619327	38624076	38624197	3468	2,6,8	0,0,1	2,2,0	0,0,0	198	99	1	1.0	1.0,1.0,0.8	1.0,1.0,NA	-0.067
3614	"ENSG00000012124.17"	"CD22"	chr19	+	35338167	35338431	35337754	35338021	35340880	35341138	3614	0,5,2	0,1,0	4,0,0	0,0,0	363	99	1	1.0	NA,0.577,1.0	1.0,NA,NA	-0.212
3615	"ENSG00000012124.17"	"CD22"	chr19	+	35345601	35345720	35345050	35345126	35346150	35346235	3615	0,1,2	0,1,0	4,0,1	0,0,0	218	99	1	1.0	NA,0.312,1.0	1.0,NA,1.0	-0.344
3710	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24042442	24042722	24033445	24033621	24046183	24046279	3710	0,0,2	2,0,3	0,0,0	2,0,1	379	99	1	1.0	0.0,NA,0.148	0.0,NA,0.0	0.074
3713	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24048936	24049014	24046183	24046279	24049404	24049548	3713	0,0,1	1,0,4	0,0,0	0,0,2	177	99	1	1.0	0.0,NA,0.123	NA,NA,0.0	0.061
3789	"ENSG00000105705.16"	"SUGP1"	chr19	-	19296988	19297344	19280184	19280291	19302264	19302388	3789	0,1,4	0,0,0	2,0,1	0,0,1	455	99	1	1.0	NA,1.0,1.0	1.0,NA,0.179	0.41
3822	"ENSG00000005007.14"	"UPF1"	chr19	+	18848080	18848434	18847441	18847833	18850074	18850242	3822	0,0,2	1,0,0	0,0,0	4,0,1	453	99	1	1.0	0.0,NA,1.0	0.0,NA,0.0	0.5
3828	"ENSG00000105700.11"	"KXD1"	chr19	+	18560099	18560550	18557897	18557914	18562035	18562157	3828	1,2,1	0,0,1	0,0,2	0,0,0	550	99	1	1.0	1.0,1.0,0.153	NA,NA,1.0	-0.282
3830	"ENSG00000105700.11"	"KXD1"	chr19	+	18565133	18565190	18564868	18565021	18567131	18567178	3830	0,0,1	0,0,3	0,0,1	2,0,1	156	99	1	1.0	NA,NA,0.175	0.0,NA,0.388	-0.019
3858	"ENSG00000099308.13"	"MAST3"	chr19	+	18122106	18122127	18121849	18121922	18122672	18122751	3858	2,3,3	0,0,2	0,0,0	2,0,0	120	99	1	1.0	1.0,1.0,0.553	0.0,NA,NA	0.851
3859	"ENSG00000099308.13"	"MAST3"	chr19	+	18124641	18124774	18124264	18124366	18128399	18128458	3859	0,5,14	0,0,0	0,1,0	1,0,0	232	99	1	1.0	NA,1.0,1.0	0.0,1.0,NA	0.5
3897	"ENSG00000127511.10"	"SIN3B"	chr19	+	16862883	16862979	16862351	16862559	16863679	16863796	3897	0,0,0	0,0,1	0,0,1	0,0,0	195	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3898	"ENSG00000214046.9"	"SMIM7"	chr19	-	16652604	16652961	16645660	16647261	16654034	16654125	3898	0,0,3	0,0,2	0,0,0	0,0,1	456	99	1	1.0	NA,NA,0.246	NA,NA,0.0	0.246
3899	"ENSG00000214046.9"	"SMIM7"	chr19	-	16654034	16654125	16646147	16647261	16659394	16659447	3899	0,3,2	0,3,1	1,0,1	0,0,0	190	99	1	1.0	NA,0.343,0.51	1.0,NA,1.0	-0.574
3918	"ENSG00000105058.12"	"FAM32A"	chr19	+	16189387	16189511	16185623	16185765	16190519	16190573	3918	0,0,0	0,0,3	0,0,2	3,1,0	223	99	1	1.0	NA,NA,0.0	0.0,0.0,1.0	-0.333
3921	"ENSG00000196684.12"	"HSH2D"	chr19	+	16151446	16151578	16148723	16148875	16152551	16153208	3921	0,0,1	0,0,1	1,0,0	3,0,2	231	99	1	1.0	NA,NA,0.3	0.125,NA,0.0	0.237
3922	"ENSG00000196684.12"	"HSH2D"	chr19	+	16155641	16155763	16154401	16154491	16157209	16157248	3922	0,0,0	1,1,2	0,0,4	5,0,8	221	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.183	-0.091
3939	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15398629	15398766	15397713	15397855	15399301	15399410	3939	0,1,6	0,0,3	2,0,0	0,0,0	236	99	1	1.0	NA,1.0,0.456	1.0,NA,NA	-0.272
3940	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15399831	15399984	15399301	15399410	15400294	15400358	3940	0,0,0	0,0,1	0,0,6	2,0,0	252	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
3948	"ENSG00000105127.10"	"AKAP8"	chr19	-	15369066	15369224	15368234	15368322	15370145	15370179	3948	0,0,0	0,0,2	0,2,1	1,0,0	257	99	1	1.0	NA,NA,0.0	0.0,1.0,1.0	-0.667
3953	"ENSG00000141867.19"	"BRD4"	chr19	-	15268153	15268281	15267415	15267551	15268904	15269042	3953	0,0,0	0,0,5	1,0,0	0,0,0	227	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3962	"ENSG00000187912.12"	"CLEC17A"	chr19	+	14606992	14607102	14600030	14600182	14610063	14610420	3962	0,0,0	2,0,0	1,1,0	0,0,0	209	99	1	1.0	0.0,NA,NA	1.0,1.0,NA	-1.0
3969	"ENSG00000123159.16"	"GIPC1"	chr19	-	14492856	14492912	14491655	14491743	14496036	14496052	3969	0,2,0	0,2,0	1,4,0	0,0,0	155	99	1	1.0	NA,0.39,NA	1.0,1.0,NA	-0.61
3973	"ENSG00000289720.1"	"ENSG00000289720"	chr20	+	34365459	34365576	34363305	34363349	34369393	34369470	3973	0,0,1	1,0,4	0,0,0	0,0,2	216	99	1	1.0	0.0,NA,0.103	NA,NA,0.0	0.051
