ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2199	"ENSG00000166913.13"	"YWHAB"	chr20	+	44887647	44887742	44885710	44885886	44901530	44901756	2199	0,0,0	1,0,0	0,0,2	0,0,0	194	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
2225	"ENSG00000124193.16"	"SRSF6"	chr20	+	43459152	43459420	43458360	43458509	43459770	43459895	2225	0,0,1	1,1,5	2,0,1	1,0,1	198	99	1	1.0	0.0,0.0,0.091	0.5,NA,0.333	-0.386
2226	"ENSG00000124193.16"	"SRSF6"	chr20	+	43460702	43460852	43460514	43460598	43463343	43463605	2226	3,23,40	0,0,1	12,0,12	0,0,0	198	99	1	1.0	1.0,1.0,0.952	1.0,NA,1.0	-0.016
2296	"ENSG00000197122.13"	"SRC"	chr20	+	37347117	37347236	37346108	37346255	37365203	37365277	2296	0,0,3	2,10,8	2,0,0	3,2,12	198	99	0.82739327481	1.0	0.0,0.0,0.158	0.25,0.0,0.0	-0.031
2303	"ENSG00000149639.15"	"SOGA1"	chr20	-	36812703	36812844	36809981	36810107	36815125	36816281	2303	1,2,1	0,0,0	0,0,0	0,1,0	198	99	1	1.0	1.0,1.0,1.0	NA,0.0,NA	1.0
2304	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36607889	36608000	36607714	36607818	36609600	36609730	2304	0,0,0	0,0,4	2,0,0	0,0,1	198	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
2307	"ENSG00000101084.19"	"RAB5IF"	chr20	+	36609600	36609730	36607804	36608000	36612009	36612557	2307	0,0,2	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
2311	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499241	36499321	36496704	36497066	36499587	36499676	2311	0,0,0	0,0,1	0,0,1	0,0,0	179	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
2323	"ENSG00000131051.24"	"RBM39"	chr20	-	35713701	35713857	35713018	35713096	35714184	35714389	2323	4,0,1	2,3,6	1,0,2	7,0,4	198	99	1	1.0	0.5,0.0,0.077	0.067,NA,0.2	0.059
2326	"ENSG00000131051.24"	"RBM39"	chr20	-	35729461	35729527	35729311	35729365	35731940	35732135	2326	0,4,20	0,1,0	2,2,7	2,0,3	165	99	1	1.0	NA,0.706,1.0	0.375,1.0,0.583	0.2
2327	"ENSG00000131051.24"	"RBM39"	chr20	-	35729461	35729551	35729311	35729365	35731940	35732135	2327	0,0,4	0,1,0	1,2,4	2,0,3	189	99	1	1.0	NA,0.0,1.0	0.208,1.0,0.411	-0.04
2329	"ENSG00000131051.24"	"RBM39"	chr20	-	35734185	35734257	35731915	35732135	35738967	35739017	2329	0,1,0	3,4,13	0,0,0	7,3,5	171	99	1	1.0	0.0,0.126,0.0	0.0,0.0,0.0	0.042
2330	"ENSG00000131051.24"	"RBM39"	chr20	-	35734185	35735081	35731940	35732135	35738967	35739017	2330	0,1,1	3,4,13	0,0,0	7,3,5	198	99	1	1.0	0.0,0.111,0.037	0.0,0.0,0.0	0.049
2333	"ENSG00000131051.24"	"RBM39"	chr20	-	35739392	35739547	35738967	35739017	35740823	35740887	2333	0,0,1	0,1,3	0,0,0	0,1,0	198	99	1	1.0	NA,0.0,0.143	NA,0.0,NA	0.071
2334	"ENSG00000131051.24"	"RBM39"	chr20	-	35740524	35740597	35738967	35739017	35740823	35740887	2334	1,5,11	0,1,3	1,0,1	0,1,0	172	99	0.131706516648	1.0	1.0,0.742,0.679	1.0,0.0,1.0	0.14
2342	"ENSG00000214078.13"	"CPNE1"	chr20	-	35658929	35659014	35632794	35632923	35664759	35664900	2342	6,0,0	0,0,0	0,2,0	0,0,2	184	99	1	1.0	1.0,NA,NA	NA,1.0,0.0	0.5
2356	"ENSG00000125991.21"	"ERGIC3"	chr20	+	35554371	35554386	35548807	35548865	35555043	35555075	2356	0,0,0	2,1,6	0,0,2	0,0,0	114	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
2386	"ENSG00000132819.17"	"RBM38"	chr20	+	57393278	57393333	57392653	57392777	57407542	57407776	2386	0,0,1	0,0,1	0,0,0	3,0,0	154	99	1	1.0	NA,NA,0.391	0.0,NA,NA	0.391
2412	"ENSG00000171456.22"	"ASXL1"	chr20	+	32371777	32371874	32369014	32369123	32428127	32428248	2412	0,0,2	0,0,0	0,0,0	0,0,1	196	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
2414	"ENSG00000101337.16"	"TM9SF4"	chr20	+	32136073	32136173	32133012	32133126	32141540	32141606	2414	0,0,3	0,0,1	2,0,0	0,0,0	198	99	1	1.0	NA,NA,0.6	1.0,NA,NA	-0.4
2443	"ENSG00000101294.19"	"HM13"	chr20	+	31567639	31567806	31566153	31566295	31569119	31569567	2443	0,2,0	0,0,0	0,0,0	1,2,0	198	99	1	1.0	NA,1.0,NA	0.0,0.0,NA	1.0
2447	"ENSG00000291100.1"	"ENSG00000291100"	chr20	-	28583869	28583946	28580632	28583110	28586298	28586403	2447	0,2,1	0,0,3	0,0,0	0,0,1	176	99	1	1.0	NA,1.0,0.158	NA,NA,0.0	0.579
2451	"ENSG00000291100.1"	"ENSG00000291100"	chr20	-	28601602	28601756	28600391	28600461	28602608	28602769	2451	0,3,1	0,1,8	0,0,0	0,0,3	198	99	1	1.0	NA,0.6,0.059	NA,NA,0.0	0.33
2453	"ENSG00000291100.1"	"ENSG00000291100"	chr20	-	28601656	28601756	28600391	28600461	28602608	28602732	2453	0,5,4	0,1,8	1,1,0	0,0,3	198	99	1	1.0	NA,0.714,0.2	1.0,1.0,0.0	-0.21
2495	"ENSG00000197586.13"	"ENTPD6"	chr20	+	25206521	25206590	25195700	25195867	25207075	25207397	2495	1,0,0	0,0,0	0,0,0	0,0,2	168	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
2539	"ENSG00000188559.16"	"RALGAPA2"	chr20	-	20546703	20546832	20536655	20536784	20571457	20571613	2539	0,0,1	0,0,3	0,0,1	0,0,0	198	99	1	1.0	NA,NA,0.143	NA,NA,1.0	-0.857
2543	"ENSG00000173418.12"	"NAA20"	chr20	+	20032507	20032653	20026783	20026919	20033101	20033629	2543	0,2,6	0,0,0	0,0,2	2,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,NA,1.0	0.5
2563	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38125638	38125691	38123094	38123258	38126370	38126449	2563	0,0,0	0,3,1	0,0,1	0,0,0	152	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
2569	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38144895	38144978	38143236	38143288	38145437	38145653	2569	0,5,2	0,7,0	0,0,0	0,0,1	182	99	1	1.0	NA,0.28,1.0	NA,NA,0.0	0.64
2571	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38147349	38147475	38145437	38145653	38169217	38169467	2571	0,0,0	0,2,4	0,0,4	0,0,2	198	99	1	1.0	NA,0.0,0.0	NA,NA,0.5	-0.5
2602	"ENSG00000089123.16"	"TASP1"	chr20	-	13559007	13559114	13534021	13534141	13569506	13569586	2602	0,1,7	2,0,0	2,1,0	0,0,0	198	99	1	1.0	0.0,1.0,1.0	1.0,1.0,NA	-0.333
2605	"ENSG00000089123.16"	"TASP1"	chr20	-	13600542	13600617	13587249	13587370	13623445	13623514	2605	1,0,1	0,0,0	0,0,0	3,0,0	174	99	1	1.0	1.0,NA,1.0	0.0,NA,NA	1.0
2606	"ENSG00000089123.16"	"TASP1"	chr20	-	13616856	13617123	13587249	13587370	13623445	13623514	2606	0,5,0	0,0,0	0,0,0	3,0,0	198	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
2619	"ENSG00000078747.17"	"ITCH"	chr20	+	34397207	34397321	34393790	34393881	34408650	34408792	2619	0,2,1	2,5,17	0,0,0	4,0,2	198	99	1	1.0	0.0,0.167,0.029	0.0,NA,0.0	0.065
2621	"ENSG00000078747.17"	"ITCH"	chr20	+	34417116	34417239	34413741	34413879	34424479	34424525	2621	0,0,0	0,9,11	0,4,0	0,2,4	198	99	1	1.0	NA,0.0,0.0	NA,0.5,0.0	-0.25
2672	"ENSG00000125779.24"	"PANK2"	chr20	+	3901551	3901617	3889669	3889728	3907925	3908278	2672	0,0,0	0,2,0	0,4,0	1,0,0	165	99	1	1.0	NA,0.0,NA	0.0,1.0,NA	-0.5
2689	"ENSG00000125877.13"	"ITPA"	chr20	+	3213257	3213383	3209500	3209617	3213984	3214058	2689	1,0,0	0,0,1	1,0,0	0,0,0	198	99	1	1.0	1.0,NA,0.0	1.0,NA,NA	-0.5
2701	"ENSG00000132670.21"	"PTPRA"	chr20	+	3022053	3022220	3021308	3021428	3022688	3022824	2701	1,0,2	0,0,1	0,0,1	0,0,0	198	99	1	1.0	1.0,NA,0.5	NA,NA,1.0	-0.25
2737	"ENSG00000125826.22"	"RBCK1"	chr20	+	420870	421006	419557	419731	422126	422238	2737	0,0,0	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2738	"ENSG00000125826.22"	"RBCK1"	chr20	+	420870	421031	419557	419731	422126	422238	2738	0,2,0	0,0,1	2,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
2739	"ENSG00000125826.22"	"RBCK1"	chr20	+	427926	428058	427312	427492	428490	428589	2739	0,0,0	2,2,2	2,0,0	7,3,2	198	99	1	1.0	0.0,0.0,0.0	0.125,0.0,0.0	-0.042
2779	"ENSG00000204514.11"	"ZNF814"	chr19	-	57876915	57877042	57869380	57875226	57888766	57888780	2779	0,0,0	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2889	"ENSG00000167615.18"	"LENG8"	chr19	+	54453545	54453656	54452650	54452752	54454429	54454682	2889	2,27,57	0,1,5	4,2,9	1,0,4	198	99	0.205699352241	1.0	1.0,0.931,0.851	0.667,1.0,0.529	0.195
2892	"ENSG00000170889.14"	"RPS9"	chr19	+	54206552	54206724	54206275	54206462	54207397	54207522	2892	0,0,1	6,4,17	0,1,0	6,1,1	198	99	1	1.0	0.0,0.0,0.029	0.0,0.333,0.0	-0.101
2926	"ENSG00000213793.6"	"ZNF888"	chr19	-	52918818	52918937	52917858	52917931	52923368	52923428	2926	0,0,1	0,0,1	2,0,0	0,0,0	198	99	1	1.0	NA,NA,0.333	1.0,NA,NA	-0.667
3001	"ENSG00000293495.1"	"C19orf48P"	chr19	-	50801182	50801349	50799293	50799357	50802216	50802257	3001	0,0,0	0,3,0	0,0,2	2,0,1	198	99	1	1.0	NA,0.0,NA	0.0,NA,0.5	-0.25
3004	"ENSG00000269404.7"	"SPIB"	chr19	+	50422822	50423037	50422472	50422545	50423604	50423751	3004	0,2,11	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.846	1.0,NA,NA	-0.077
3018	"ENSG00000204673.11"	"AKT1S1"	chr19	-	49872916	49873302	49871811	49871889	49877024	49877279	3018	1,0,0	0,2,0	3,2,9	0,0,0	198	99	1	1.0	1.0,0.0,NA	1.0,1.0,1.0	-0.5
3019	"ENSG00000039650.12"	"PNKP"	chr19	-	49861771	49861881	49861607	49861695	49862043	49862105	3019	6,5,3	0,0,0	4,1,1	2,0,0	198	99	0.780696944672	1.0	1.0,1.0,1.0	0.5,1.0,1.0	0.167
3023	"ENSG00000039650.12"	"PNKP"	chr19	-	49864178	49864236	49863963	49864071	49865126	49865426	3023	0,0,1	2,0,0	0,0,1	0,0,0	157	99	1	1.0	0.0,NA,1.0	NA,NA,1.0	-0.5
3024	"ENSG00000039650.12"	"PNKP"	chr19	-	49864178	49864403	49863963	49864071	49865126	49865426	3024	0,1,4	2,0,0	1,0,2	0,0,0	198	99	1	1.0	0.0,1.0,1.0	1.0,NA,1.0	-0.333
3030	"ENSG00000126457.22"	"PRMT1"	chr19	+	49679871	49679925	49677270	49677316	49680486	49680588	3030	0,0,0	2,5,4	0,0,1	2,0,4	153	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.139	-0.07
3078	"ENSG00000104812.15"	"GYS1"	chr19	-	48974212	48974339	48970749	48971023	48974619	48974733	3078	3,5,6	0,0,0	4,0,4	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.667,NA,1.0	0.166
3110	"ENSG00000142227.11"	"EMP3"	chr19	+	48325990	48326053	48325580	48325610	48326829	48326922	3110	0,0,0	2,1,4	0,0,2	2,3,0	162	99	0.384014377431	1.0	0.0,0.0,0.0	0.0,0.0,1.0	-0.333
3122	"ENSG00000160310.19"	"PRMT2"	chr21	+	46636438	46636547	46635673	46635763	46636895	46636990	3122	1,0,2	0,0,0	0,0,0	2,0,0	198	99	1	1.0	1.0,NA,1.0	0.0,NA,NA	1.0
3132	"ENSG00000134815.19"	"DHX34"	chr19	+	47376914	47376989	47376442	47376560	47377099	47377206	3132	0,0,1	0,0,0	0,0,1	1,0,0	174	99	1	1.0	NA,NA,1.0	0.0,NA,1.0	0.5
3134	"ENSG00000161681.17"	"SHANK1"	chr19	-	50687016	50687040	50686743	50686812	50687581	50687662	3134	0,2,1	0,0,2	0,0,0	2,0,0	123	99	1	1.0	NA,1.0,0.287	0.0,NA,NA	0.643
3191	"ENSG00000125746.18"	"EML2"	chr19	-	45617629	45617697	45616764	45616853	45619059	45619090	3191	0,1,2	0,0,2	1,0,0	0,0,0	167	99	1	1.0	NA,1.0,0.372	1.0,NA,NA	-0.314
3219	"ENSG00000104856.15"	"RELB"	chr19	+	45009813	45009822	45002948	45002996	45011935	45012229	3219	0,2,0	0,0,0	0,0,0	0,0,2	108	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
3222	"ENSG00000104853.16"	"CLPTM1"	chr19	+	44974438	44974597	44973086	44973210	44977342	44977460	3222	0,4,6	0,0,0	1,0,5	2,0,0	198	99	1	1.0	NA,1.0,1.0	0.2,NA,1.0	0.4
3243	"ENSG00000198900.7"	"TOP1"	chr20	+	41061393	41061490	41029430	41029455	41076170	41076294	3243	2,11,14	0,1,0	3,0,8	0,0,0	196	99	1	1.0	1.0,0.847,1.0	1.0,NA,1.0	-0.051
3314	"ENSG00000028277.22"	"POU2F2"	chr19	-	42091866	42091940	42086109	42091591	42092068	42092270	3314	0,2,0	0,1,0	0,1,0	0,0,0	173	99	1	1.0	NA,0.534,NA	NA,1.0,NA	-0.466
3325	"ENSG00000076928.20"	"ARHGEF1"	chr19	+	41900835	41900933	41898423	41898587	41901886	41902033	3325	0,0,1	3,10,9	0,0,0	6,2,2	197	99	1	1.0	0.0,0.0,0.053	0.0,0.0,0.0	0.018
3326	"ENSG00000076928.20"	"ARHGEF1"	chr19	+	41902783	41902898	41902532	41902658	41903306	41903407	3326	1,12,25	0,0,1	5,1,8	0,0,0	198	99	1	1.0	1.0,1.0,0.926	1.0,1.0,1.0	-0.025
3329	"ENSG00000076928.20"	"ARHGEF1"	chr19	+	41906456	41906620	41905938	41906025	41906702	41906803	3329	5,5,6	0,0,0	8,2,2	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.5	0.167
3386	"ENSG00000090006.18"	"LTBP4"	chr19	+	40616888	40617020	40614191	40614446	40619346	40619382	3386	1,0,1	0,0,1	2,0,0	0,0,0	198	99	1	1.0	1.0,NA,0.333	1.0,NA,NA	-0.334
3387	"ENSG00000090006.18"	"LTBP4"	chr19	+	40616888	40617042	40614179	40614446	40619346	40619493	3387	1,0,1	0,0,1	2,0,0	0,0,0	198	99	1	1.0	1.0,NA,0.333	1.0,NA,NA	-0.334
3424	"ENSG00000196235.14"	"SUPT5H"	chr19	+	39453355	39453521	39445643	39445965	39457674	39457740	3424	1,7,4	0,0,0	1,3,0	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.333,1.0,NA	0.334
3468	"ENSG00000178982.10"	"EIF3K"	chr19	+	38620336	38620435	38619185	38619327	38624076	38624197	3468	2,6,8	0,0,1	2,2,0	0,0,0	198	99	1	1.0	1.0,1.0,0.8	1.0,1.0,NA	-0.067
3614	"ENSG00000012124.17"	"CD22"	chr19	+	35338167	35338431	35337754	35338021	35340880	35341138	3614	0,5,2	0,1,0	4,0,0	0,0,0	198	99	1	1.0	NA,0.714,1.0	1.0,NA,NA	-0.143
3615	"ENSG00000012124.17"	"CD22"	chr19	+	35345601	35345720	35345050	35345126	35346150	35346235	3615	0,1,2	0,1,0	4,0,1	0,0,0	198	99	1	1.0	NA,0.333,1.0	1.0,NA,1.0	-0.334
3710	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24042442	24042722	24033445	24033621	24046183	24046279	3710	0,0,1	2,0,3	0,0,0	2,0,1	198	99	1	1.0	0.0,NA,0.143	0.0,NA,0.0	0.071
3713	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24048936	24049014	24046183	24046279	24049404	24049548	3713	0,0,1	1,0,4	0,0,0	0,0,2	177	99	1	1.0	0.0,NA,0.123	NA,NA,0.0	0.061
3789	"ENSG00000105705.16"	"SUGP1"	chr19	-	19296988	19297344	19280184	19280291	19302264	19302388	3789	0,0,4	0,0,0	2,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	1.0,NA,0.0	0.5
3830	"ENSG00000105700.11"	"KXD1"	chr19	+	18565133	18565190	18564868	18565021	18567131	18567178	3830	0,0,1	0,0,3	0,0,1	2,0,1	156	99	1	1.0	NA,NA,0.175	0.0,NA,0.388	-0.019
3858	"ENSG00000099308.13"	"MAST3"	chr19	+	18122106	18122127	18121849	18121922	18122672	18122751	3858	2,3,3	0,0,2	0,0,0	2,0,0	120	99	1	1.0	1.0,1.0,0.553	0.0,NA,NA	0.851
3859	"ENSG00000099308.13"	"MAST3"	chr19	+	18124641	18124774	18124264	18124366	18128399	18128458	3859	0,5,14	0,0,0	0,1,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.0,1.0,NA	0.5
3897	"ENSG00000127511.10"	"SIN3B"	chr19	+	16862883	16862979	16862351	16862559	16863679	16863796	3897	0,0,0	0,0,1	0,0,1	0,0,0	195	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
3898	"ENSG00000214046.9"	"SMIM7"	chr19	-	16652604	16652961	16645660	16647261	16654034	16654125	3898	0,0,1	0,0,2	0,0,0	0,0,1	198	99	1	1.0	NA,NA,0.2	NA,NA,0.0	0.2
3899	"ENSG00000214046.9"	"SMIM7"	chr19	-	16654034	16654125	16646147	16647261	16659394	16659447	3899	0,3,2	0,3,1	1,0,1	0,0,0	190	99	1	1.0	NA,0.343,0.51	1.0,NA,1.0	-0.574
3921	"ENSG00000196684.12"	"HSH2D"	chr19	+	16151446	16151578	16148723	16148875	16152551	16153208	3921	0,0,1	0,0,1	1,0,0	3,0,2	198	99	1	1.0	NA,NA,0.333	0.143,NA,0.0	0.262
3922	"ENSG00000196684.12"	"HSH2D"	chr19	+	16155641	16155763	16154401	16154491	16157209	16157248	3922	0,0,0	1,1,2	0,0,4	5,0,8	198	99	1	1.0	0.0,0.0,0.0	0.0,NA,0.2	-0.1
3939	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15398629	15398766	15397713	15397855	15399301	15399410	3939	0,1,6	0,0,3	2,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.5	1.0,NA,NA	-0.25
3948	"ENSG00000105127.10"	"AKAP8"	chr19	-	15369066	15369224	15368234	15368322	15370145	15370179	3948	0,0,0	0,0,2	0,2,1	1,0,0	198	99	1	1.0	NA,NA,0.0	0.0,1.0,1.0	-0.667
3953	"ENSG00000141867.19"	"BRD4"	chr19	-	15268153	15268281	15267415	15267551	15268904	15269042	3953	0,0,0	0,0,5	1,0,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
3962	"ENSG00000187912.12"	"CLEC17A"	chr19	+	14606992	14607102	14600030	14600182	14610063	14610420	3962	0,0,0	2,0,0	1,1,0	0,0,0	198	99	1	1.0	0.0,NA,NA	1.0,1.0,NA	-1.0
3969	"ENSG00000123159.16"	"GIPC1"	chr19	-	14492856	14492912	14491655	14491743	14496036	14496052	3969	0,2,0	0,2,0	1,4,0	0,0,0	155	99	1	1.0	NA,0.39,NA	1.0,1.0,NA	-0.61
3973	"ENSG00000289720.1"	"ENSG00000289720"	chr20	+	34365459	34365576	34363305	34363349	34369393	34369470	3973	0,0,1	1,0,4	0,0,0	0,0,2	198	99	1	1.0	0.0,NA,0.111	NA,NA,0.0	0.056
3983	"ENSG00000104907.13"	"TRMT1"	chr19	-	13109914	13110001	13109768	13109838	13110157	13110306	3983	0,0,0	3,0,0	2,0,0	0,0,0	186	99	1	1.0	0.0,NA,NA	1.0,NA,NA	-1.0
4030	"ENSG00000095059.17"	"DHPS"	chr19	-	12679800	12679922	12679622	12679719	12680160	12680220	4030	0,1,2	0,0,2	1,1,0	0,0,0	198	99	1	1.0	NA,1.0,0.333	1.0,1.0,NA	-0.334
4031	"ENSG00000095059.17"	"DHPS"	chr19	-	12679800	12680030	12679456	12679719	12680160	12680325	4031	0,1,2	0,0,2	0,1,0	0,0,0	198	99	1	1.0	NA,1.0,0.333	NA,1.0,NA	-0.334
4042	"ENSG00000188033.10"	"ZNF490"	chr19	-	12609869	12609974	12609157	12609202	12610563	12610803	4042	0,3,0	0,1,0	0,0,0	1,0,0	198	99	1	1.0	NA,0.6,NA	0.0,NA,NA	0.6
4113	"ENSG00000129351.18"	"ILF3"	chr19	+	10678612	10678704	10677162	10677310	10679096	10679170	4113	5,19,16	0,2,0	9,0,3	1,0,1	191	99	1	1.0	1.0,0.831,1.0	0.823,NA,0.609	0.228
4114	"ENSG00000129351.18"	"ILF3"	chr19	+	10680345	10680443	10679815	10679927	10681018	10681028	4114	8,20,26	1,4,2	19,2,6	0,0,1	197	99	0.00115152334152	0.2489947779240554	0.801,0.715,0.867	1.0,1.0,0.751	-0.123
4115	"ENSG00000129351.18"	"ILF3"	chr19	+	10684415	10684476	10683916	10683970	10687345	10687708	4115	0,0,2	0,0,0	0,0,0	0,2,2	160	99	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
4126	"ENSG00000129347.21"	"KRI1"	chr19	-	10565716	10565790	10564928	10565034	10565905	10565971	4126	0,2,6	0,0,0	2,1,3	0,0,2	173	99	1	1.0	NA,1.0,1.0	1.0,1.0,0.462	0.179
4179	"ENSG00000197961.12"	"ZNF121"	chr19	-	9568094	9568175	9560328	9567109	9569001	9569082	4179	0,2,2	0,0,0	1,0,0	1,0,0	180	99	1	1.0	NA,1.0,1.0	0.355,NA,NA	0.645
4185	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434797	9434859	9420064	9420218	9435107	9435193	4185	0,0,1	0,0,1	0,0,1	0,0,0	161	99	1	1.0	NA,NA,0.381	NA,NA,1.0	-0.619
4212	"ENSG00000099783.13"	"HNRNPM"	chr19	+	8462528	8462581	8455404	8455574	8463496	8463504	4212	1,0,2	0,2,2	0,0,1	1,0,0	152	99	1	1.0	1.0,0.0,0.394	0.0,NA,1.0	-0.035
4227	"ENSG00000104980.8"	"TIMM44"	chr19	-	7941101	7941197	7937797	7938197	7943606	7943635	4227	0,0,1	0,0,2	1,0,1	0,0,0	195	99	1	1.0	NA,NA,0.202	1.0,NA,1.0	-0.798
4238	"ENSG00000076944.18"	"STXBP2"	chr19	+	7644878	7644934	7644613	7644752	7645196	7645306	4238	0,0,0	0,1,0	0,1,0	1,0,1	155	99	1	1.0	NA,0.0,NA	0.0,1.0,0.0	-0.333
4293	"ENSG00000160633.13"	"SAFB"	chr19	+	5641739	5641946	5641593	5641658	5645336	5645399	4293	2,2,0	0,0,0	3,2,3	0,4,0	198	99	1	1.0	1.0,1.0,NA	1.0,0.2,1.0	0.267
4313	"ENSG00000142002.19"	"DPP9"	chr19	-	4716052	4716152	4714186	4714337	4719850	4719941	4313	0,0,0	0,1,0	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
4334	"ENSG00000186111.11"	"PIP5K1C"	chr19	-	3661372	3661526	3660965	3661083	3661870	3662001	4334	0,0,0	0,2,3	1,0,0	1,0,1	198	99	1	1.0	NA,0.0,0.0	0.333,NA,0.0	-0.167
4337	"ENSG00000161091.15"	"MFSD12"	chr19	-	3542775	3542977	3538274	3538756	3544808	3544939	4337	2,0,0	0,0,0	0,0,0	0,0,2	198	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
4350	"ENSG00000065000.20"	"AP3D1"	chr19	-	2127151	2127201	2123829	2123879	2129089	2129163	4350	0,0,3	0,0,1	0,2,1	0,0,0	149	99	1	1.0	NA,NA,0.666	NA,1.0,1.0	-0.334
4354	"ENSG00000133243.10"	"BTBD2"	chr19	-	1991876	1992056	1990716	1990822	1993019	1993176	4354	0,1,0	1,2,2	0,0,0	1,0,1	198	99	1	1.0	0.0,0.2,0.0	0.0,NA,0.0	0.067
4366	"ENSG00000079313.15"	"REXO1"	chr19	-	1816430	1816569	1816224	1816345	1816697	1816813	4366	3,0,0	0,0,0	0,0,1	0,3,0	198	99	1	1.0	1.0,NA,NA	NA,0.0,1.0	0.5
4398	"ENSG00000064687.13"	"ABCA7"	chr19	+	1041830	1041972	1041509	1041603	1042063	1042176	4398	4,17,6	0,1,0	2,0,1	0,0,0	198	99	1	1.0	1.0,0.895,1.0	1.0,NA,1.0	-0.035
4399	"ENSG00000064687.13"	"ABCA7"	chr19	+	1054569	1054694	1054192	1054341	1054779	1054878	4399	1,3,4	1,2,1	0,0,0	0,0,1	198	99	1	1.0	0.333,0.429,0.667	NA,NA,0.0	0.476
4402	"ENSG00000064687.13"	"ABCA7"	chr19	+	1057313	1057429	1056906	1057084	1057914	1058059	4402	0,0,9	0,1,1	3,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.818	1.0,NA,NA	-0.591
4437	"ENSG00000166377.21"	"ATP9B"	chr18	+	79077981	79078157	79069284	79069529	79096475	79096481	4437	1,0,0	0,3,6	0,0,0	2,0,1	198	99	1	1.0	1.0,0.0,0.0	0.0,NA,0.0	0.333
4439	"ENSG00000166377.21"	"ATP9B"	chr18	+	79096475	79096649	79069391	79069529	79110354	79110505	4439	0,4,16	0,0,0	5,0,4	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.714,NA,1.0	0.143
4444	"ENSG00000166377.21"	"ATP9B"	chr18	+	79213961	79214038	79206935	79207012	79253380	79253541	4444	1,0,0	0,0,0	0,0,0	0,0,4	176	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
4486	"ENSG00000134444.15"	"RELCH"	chr18	+	62264728	62264852	62263988	62264145	62266700	62266749	4486	0,0,3	0,1,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
4487	"ENSG00000134444.15"	"RELCH"	chr18	+	62269410	62269512	62268868	62268948	62273979	62274086	4487	0,0,0	0,0,2	0,0,2	0,0,0	198	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
4488	"ENSG00000134444.15"	"RELCH"	chr18	+	62279773	62279856	62275373	62275473	62280359	62280442	4488	0,0,1	0,0,0	0,0,0	0,0,1	182	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
4489	"ENSG00000134444.15"	"RELCH"	chr18	+	62280359	62280442	62279773	62279856	62280645	62280709	4489	0,0,2	0,0,1	1,0,0	0,0,0	182	99	1	1.0	NA,NA,0.521	1.0,NA,NA	-0.479
